CellLine_ID,ABCB1,ABCG2,ABCC1,ABCC2,ABCC3,ABCC4
ACH-002522,4.8405364,4.010541947,5.383956074,0.805378951,5.751385354,5.818036756
ACH-001799,3.201313162,0.884039094,4.429613641,0.614103314,1.180233242,4.19992248
ACH-001449,0.198154645,0.100907174,4.916216021,0.368507191,0.376200292,2.209254123
ACH-001334,-0.000908008,2.15969107,5.012027147,0.383155311,5.349552485,1.092344724
ACH-001344,0.073215691,0.085941258,4.615559951,0.601378134,1.892458093,2.786172585
ACH-002806,0.409326527,0.309174161,6.371593932,2.003108195,7.939307123,3.445311623
ACH-001437,-0.000908008,4.708854788,4.199999467,4.493762749,0.718119509,2.445161601
ACH-001970,1.335451268,0.592016393,4.694925261,5.982641561,0.376200292,4.048995123
ACH-001046,1.86275559,0.085941258,4.677814289,0.397674371,1.556224536,2.015227384
ACH-001795,2.157462005,4.32319026,5.282476459,1.678474225,5.51403475,3.25548644
ACH-001711,0.250547233,0.215557864,1.528855105,0.383155311,0.421492762,0.549980745
ACH-002532,0.087616126,3.040387316,4.864326013,2.003108195,6.702116734,3.30220793
ACH-002524,0.325896615,0.144931646,4.394500057,0.522891747,4.366527536,2.669846661
ACH-002084,0.542483337,2.928762048,4.180412566,4.240539728,0.603621841,3.292666724
ACH-001686,5.568791616,0.085941258,3.873444626,0.353727696,0.376200292,2.59882966
ACH-001642,-0.000908008,0.421563014,4.517493911,2.231998184,0.376200292,1.268755378
ACH-002024,6.792386149,0.085941258,1.233886081,0.626730983,1.017783296,1.879490397
ACH-001275,-0.000908008,0.100907174,4.648380074,0.308576855,0.450960663,2.691939409
ACH-003266,5.932617843,5.505560617,4.278389572,1.06584139,1.632335532,2.585765685
ACH-001035,0.073215691,0.115725639,4.598861557,0.562602166,0.376200292,4.196549452
ACH-002500,1.524861616,0.085941258,5.29883096,1.332210599,0.376200292,0.773591438
ACH-001068,1.775656463,2.548170732,4.519715342,0.440479443,0.450960663,2.81995794
ACH-003153,0.211423153,0.892860597,6.090719907,1.006981468,5.347761387,2.91049216
ACH-000874,-0.000908008,0.100907174,3.727543091,0.562602166,0.376200292,2.564610075
ACH-001848,0.397684827,1.46409941,4.467723858,0.688457399,4.781046848,2.59882966
ACH-002463,-0.000908008,0.421563014,6.177079185,0.700529999,2.27374089,3.526080995
ACH-001619,2.591763794,1.999958926,5.848228956,6.860131973,6.779132122,2.758553354
ACH-001438,-0.000908008,0.820795936,3.778273099,0.397674371,0.680896214,3.125210165
ACH-002687,0.531821999,0.085941258,4.501846021,5.793720158,0.376200292,2.465304408
ACH-001712,0.703612695,1.165616877,6.696037528,0.688457399,4.635091087,5.008729087
ACH-002486,0.488412347,0.986628537,4.663842072,0.575629132,5.023659623,6.048861223
ACH-002409,0.198154645,0.269764166,4.008948487,0.771165211,4.73362569,1.762585346
ACH-002061,1.49109946,0.397303422,4.097261847,0.214385354,0.536109438,4.16150596
ACH-001570,1.450737916,0.81154014,4.104214588,3.16163638,0.705811944,2.933279644
ACH-002650,-0.000908008,1.383781326,5.787319911,6.046260273,3.251387989,1.905154542
ACH-001847,4.82983087,0.81154014,3.226681366,4.626683562,7.841464927,4.73352946
ACH-002047,1.642607697,0.115725639,6.886990832,1.947618015,3.032297396,1.582972283
ACH-001151,0.073215691,2.167249187,6.262196452,0.536235161,7.432014278,4.749633818
ACH-001389,0.849279587,0.242905201,4.026845905,0.626730983,2.417762971,3.229035495
ACH-001554,1.49109946,0.655133154,4.548282692,6.686667174,0.406543534,3.768190933
ACH-002052,1.703183208,0.187704066,4.996235354,0.536235161,0.680896214,2.614349422
ACH-000931,2.816868226,0.100907174,4.77443343,0.575629132,0.522242523,2.770126719
ACH-001574,-0.000908008,0.085941258,3.459843918,0.771165211,0.376200292,1.489550793
ACH-001696,-0.000908008,0.085941258,3.824846928,0.338814448,2.421800611,0.716014197
ACH-001427,-0.000908008,0.256394637,4.647703986,0.353727696,0.668284754,1.635185668
ACH-001303,0.91718964,0.159324694,4.70275376,0.614103314,0.465484788,3.465232408
ACH-001376,3.474297477,1.63991487,3.534227226,0.549471398,6.719541786,2.679708118
ACH-001636,-0.000908008,0.085941258,4.127797879,0.639262622,0.376200292,2.430596919
ACH-001030,1.24452977,0.144931646,3.749324734,0.614103314,0.680896214,2.034707032
ACH-002403,0.198154645,0.372646114,4.670512624,0.914551488,3.44303539,2.632244003
ACH-001849,-0.000908008,1.150871052,4.561276627,1.026835957,4.680078793,3.313258912
ACH-001529,0.130016119,6.507831321,4.501846021,3.22002229,0.730329006,0.792276498
ACH-001019,-0.000908008,0.085941258,4.63343143,0.214385354,1.037813433,0.716014197
ACH-001329,0.029176826,1.94416706,4.643640701,0.639262622,4.721986903,3.804257483
ACH-001522,1.546959961,1.650582022,4.739995916,5.127466285,0.479872534,4.394062869
ACH-002996,0.087616126,0.2830159,5.158162751,0.454504231,2.94024905,3.615272814
ACH-003061,-0.000908008,0.085941258,4.159599581,0.440479443,0.406543534,1.781209142
ACH-001384,0.645173395,1.935396993,4.113104193,0.747954931,2.504222417,1.97140768
ACH-001700,-0.000908008,1.505634336,3.62586942,0.700529999,2.326131759,0.635422697
ACH-002470,0.237617499,1.128477654,4.587619417,0.293247417,1.143530083,3.599934655
ACH-001843,0.397684827,0.100907174,4.980801519,2.793917534,2.925807061,3.053410402
ACH-002074,0.91718964,0.144931646,4.377430817,0.536235161,0.391447022,2.178119145
ACH-001164,1.329134276,1.590953734,3.846387178,0.246384469,0.705811944,1.158405196
ACH-003180,3.758979013,0.372646114,5.250521171,0.338814448,2.621865488,6.567217647
ACH-001979,0.276081186,0.229293686,4.370874004,6.615481532,1.407342112,4.61411758
