Drug,Pearson_Correlation,Label,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,Phi,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SPS,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Nhpyrrole,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_guanido,fr_halogen,fr_imidazole,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitro,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_pyridine,fr_thiazole,fr_thiophene,fr_unbrch_alkane,qed
BETA-NAPHTHOL (BRD:BRD-K21164796-001-02-8),-0.1178580376989164,0,2.041225829,2.828901216,379.2844904,7.681798276,5.98866548,5.98866548,5.360173345,3.538990939,3.538990939,2.531453572,2.531453572,1.733048819,1.733048819,1.176717697,1.176717697,0.0,0.0,0.0,5.749511833,10.77244843,0.0,12.13273414,30.33183534,0.0,5.106527395,0.818181818,1.545454545,2.363636364,0.0,-1.5,11,136.109,487.8529731,6.225623583,2.274078478,1.049306063,64.9073014,9.130243764,9.130243764,0.32287037,0.32287037,2.5454,45.6128,144.173,1,1,0,0,0,0,2,0,2,0,0,1,1,1,0,0,0,0,0,0,54,5.106527395,5.749511833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534,22.90518257,0.0,0.0,1.2870506,2,5.106527395,10.77244843,0.0,0.0,0.0,0.0,0.0,42.46456948,5.749511833,10.18181818,0.0,0.0,5.749511833,0.0,5.106527395,0.0,0.0,0.0,42.46456948,0.0,10.77244843,20.23,0.0,0.0,0.0,11.36431784,0.0,0.32287037,13.31281179,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.60201607
TRETAZICAR (BRD:BRD-K08748705-001-08-2),-0.1173065449156327,0,3.099840805,2.673854578,566.321577,13.44722928,9.029146609,9.029146609,8.413591358,4.931072487,4.931072487,3.723590002,3.723590002,2.539632482,2.539632482,1.604625903,1.604625903,27.12857438,25.02317372,11.25083777,13.08951281,12.13273414,0.0,4.899909731,0.0,0.0,5.733667477,1.166666667,1.722222222,2.111111111,0.222222222,-2.71,18,244.122,16894.13239,11.7660252,3.946249428,1.925274491,100.0875962,11.13199358,11.13199358,0.18,-0.986390779,0.4219,60.4817,252.186,2,9,0,1,1,1,1,0,1,0,0,6,1,9,1,4,0,1,1,0,94,10.63357721,11.25083777,0.0,0.0,17.28195228,0.0,25.02317372,0.0,0.0,0.0,0.0,6.066367068,13.08951281,15.91298917,2.579537235,2,14.64115928,22.96933855,0.0,0.0,5.733667477,0.0,17.98942254,37.92482217,0.0,13.22222222,10.63357721,17.06215882,0.0,0.0,28.84331464,0.0,20.22863654,10.35798868,12.13273414,0.0,0.0,132.38,0.0,0.0,32.78194917,21.60944917,3.837996032,-0.986390779,1.874351852,0.0,1.215977891,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.468711319
PKI-166 (BRD:BRD-K10115470-001-01-8),-0.1147142373787172,0,3.081501535,1.69005537,993.3278002,17.22540387,13.76984402,13.76984402,12.20350994,8.151319788,8.151319788,5.991153406,5.991153406,4.256761266,4.256761266,2.881519042,2.881519042,0.0,5.106527395,11.79135266,0.0,28.1086437,5.563451492,18.46005421,36.39820241,39.3251955,0.0,1.0,1.76,2.52,0.1,-3.34,25,312.247,979276.5357,15.20312766,6.279638834,3.038151222,144.9496926,9.452308042,9.452308042,0.130854066,0.130854066,4.5036,99.4692,330.391,3,5,0,0,0,0,2,2,4,1,0,4,3,5,2,4,0,0,0,0,124,15.40729452,23.54187191,0.0,0.0,0.0,0.0,0.0,9.967957042,0.0,0.0,30.33183534,48.38247553,11.73576882,5.386224214,3.818806033,4,5.106527395,16.85126421,0.0,14.95193556,0.0,12.96557803,5.316788604,72.55444225,17.00689132,12.2,5.316788604,5.817862778,5.749511833,0.0,20.05846296,0.0,0.0,18.52902952,66.99099076,0.0,22.29078092,73.83,0.0,0.0,12.0528205,13.85456087,3.896448799,1.042894237,19.49028451,1.555041152,2.107949927,0.0,0,0,0,0,3,1,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.514782458
EPRAZINONE (BRD:BRD-A72212290-300-01-4),-0.112919297809796,0,2.751485747,1.476899674,711.8997117,19.76937395,17.08887447,17.08887447,13.6690351,10.37553924,10.37553924,7.587207439,7.587207439,5.466092429,5.466092429,3.869308545,3.869308545,0.0,4.794537184,17.80511738,0.0,51.43887189,5.563451492,0.0,43.32193961,40.98902494,4.736862954,0.892857143,1.428571429,2.0,0.458333333,-2.01,28,348.276,2736341.569,20.71729236,10.51134013,5.742451032,168.6567062,12.60334194,12.60334194,0.022631442,0.022631442,3.9008,113.6255,380.532,0,4,0,1,1,0,2,0,2,2,0,4,0,4,1,9,0,1,1,0,150,9.636772685,0.0,5.783244946,0.0,0.0,0.0,9.694446915,0.0,0.0,0.0,67.58740788,12.48718869,57.35677794,6.103966388,7.777375236,3,9.531400138,5.783244946,0.0,9.799819462,5.917906046,19.95144079,45.8754204,71.79057367,0.0,17.92857143,0.0,0.0,0.0,0.0,61.45848481,4.736862954,5.917906046,35.87288095,60.66367068,0.0,0.0,32.78,6.002695356,0.0,17.49988838,0.0,2.060104507,0.261999052,20.11857414,0.121603718,10.60180151,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.61787187
DS2-(806622) (BRD:BRD-K09619578-001-01-3),-0.1125278949082256,0,3.234518818,1.78704094,1006.619438,16.51829709,12.43974121,14.01216673,11.72034669,7.300943009,8.558560293,5.176174808,6.560304781,3.622836263,4.751396005,2.481351728,3.32216669,0.0,4.794537184,5.907179729,16.40394758,16.21825241,0.0,35.60225415,46.30943629,10.30076712,11.60093989,1.083333333,1.916666667,2.666666667,0.0,-2.63,24,341.738,656788.4531,14.93054022,6.109141028,2.681770931,146.9033558,12.59693358,12.59693358,0.198957546,-0.198957546,4.9685,97.9102,353.834,1,4,0,0,0,1,1,3,4,0,0,4,1,6,3,3,0,0,0,0,118,5.316788604,17.15896799,0.0,0.0,5.907179729,0.0,9.19523179,4.983978521,0.0,11.33678588,23.73367403,47.84463225,16.78292838,4.877147194,3.800532326,4,4.794537184,40.3099455,0.0,9.384673127,0.0,0.0,5.316788604,76.76029476,10.57107519,10.875,5.316788604,5.817862778,0.0,22.93772577,15.29185286,0.0,0.0,10.35798868,66.17420996,5.022633314,16.21825241,46.4,1.877848937,7.471236978,18.2551887,5.570699783,2.090954043,0.461227639,16.49812684,1.885828189,0.0,0.0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0.564958095
TARIQUIDAR (BRD:BRD-K09353376-001-03-9),-0.1123216323447165,0,3.127602692,1.12439012,1960.12758,33.62238062,27.46235461,27.46235461,23.38040629,15.67303115,15.67303115,11.52669059,11.52669059,8.594821059,8.594821059,5.9328237,5.9328237,11.81435946,9.589074368,11.25083777,22.74986143,60.44131255,31.54334164,32.41869629,48.53093655,32.6501996,18.94745182,0.75,1.416666667,2.145833333,0.236842105,-5.61,48,608.44,72570672657.0,32.33559465,14.43636737,7.033861986,279.1493135,13.60478801,13.60478801,0.220791734,-0.407703525,6.3746,185.8684,646.744,2,10,0,1,1,2,4,1,5,0,0,8,2,10,2,11,0,0,0,0,246,29.58102902,0.0,22.99804733,0.0,11.81435946,0.0,19.47296262,0.0,0.0,0.0,30.33183534,71.9965672,42.97109035,50.77018014,9.725177572,6,28.53652618,34.09205694,0.0,9.883888252,0.0,19.38639965,52.16228018,112.8768729,22.99804733,12.58333333,29.58102902,11.37477255,22.99804733,0.0,63.22695069,19.38639965,0.0,37.40633183,85.05961546,0.0,10.90292493,111.25,21.89022033,0.0,33.73510775,6.658364836,5.988708503,1.44017953,24.41180301,3.336502781,2.72670169,6.312411571,0,0,0,0,1,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,2,2,0,4,2,0,4,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0.170305181
CYPROTERONE-ACETATE (BRD:BRD-K41141507-001-16-2),-0.1121378416614972,0,3.385573068,1.596782817,902.5567344,20.93035694,17.58794343,18.34387237,13.55903874,10.90376218,11.28172665,10.46836504,10.87556516,9.49834027,9.827928491,8.026469197,8.430102327,5.601050811,14.38361155,46.11949426,23.28892007,31.25639102,6.9237372,6.9237372,6.076020107,19.92349451,16.33780284,1.103448276,1.793103448,2.448275862,0.708333333,-1.42,29,387.713,4562110.493,19.53799363,5.838334776,2.244829558,176.6259356,12.80853097,12.80853097,0.04226612,-1.031295417,4.6076,108.953,416.945,0,4,5,0,5,0,0,0,0,8,0,4,0,5,0,2,3,0,3,0,156,4.736862954,0.0,17.1675407,0.0,0.0,5.969305288,14.38361155,0.0,0.0,0.0,31.5244344,74.34859414,28.70391054,0.0,3.933425782,5,19.12047451,29.13673507,0.0,0.0,40.41951117,65.40010772,0.0,22.7574311,0.0,49.68965517,0.0,0.0,0.0,11.60093989,23.13684599,19.12047451,40.41951117,59.79905691,22.7574311,0.0,0.0,60.44,5.816311006,6.790898395,37.12732264,0.712510446,-0.454893484,1.269040869,0.0,8.182571005,7.417350238,0.0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.616611612
DROSPIRENONE (BRD:BRD-K04394237-001-03-7),-0.1119386851658894,0,3.528660167,1.333492693,827.4829214,18.3445705,16.50040127,16.50040127,12.88943088,11.35755579,11.35755579,11.52488758,11.52488758,10.87162855,10.87162855,9.741925729,9.741925729,0.0,9.589074368,22.40033704,24.03987866,48.8519951,31.25639102,0.0,0.0,19.92349451,4.736862954,1.0,1.851851852,2.62962963,0.833333333,-1.12,27,336.261,4592067.78,15.76261974,4.385305418,1.576978526,160.839088,12.15232662,12.15232662,0.056079079,-0.130629672,4.3059,99.493,366.501,0,3,6,1,7,0,0,0,0,10,0,3,0,3,1,0,5,1,6,1,144,4.736862954,5.601050811,5.783244946,0.0,0.0,5.969305288,9.589074368,0.0,0.0,0.0,19.42057893,85.52337659,24.17453976,0.0,2.560144508,7,14.32593732,11.75255023,0.0,0.0,52.25532326,70.81509819,0.0,11.64912464,0.0,62.0,0.0,0.0,0.0,0.0,17.35360105,14.32593732,52.25532326,65.21404738,11.64912464,0.0,0.0,43.37,6.215653304,0.0,24.30068034,0.0,1.849598962,5.651674085,0.0,10.58065229,4.985074352,0.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.600266884
ABT 869 (BRD:BRD-K99749624-001-07-0),-0.1104597889621446,0,3.065715575,1.524204604,1167.358461,19.67299763,15.08427932,15.08427932,13.50804039,8.682413124,8.682413124,6.476755917,6.476755917,4.432442244,4.432442244,3.085958387,3.085958387,11.84833535,9.184952232,5.687386275,11.50524905,27.59327941,6.066367068,24.26546827,37.25557254,20.83094082,5.733667477,1.071428571,1.857142857,2.642857143,0.047619048,-3.87,28,357.263,3147705.072,17.53916848,7.033963998,3.372130349,160.1210748,13.78261101,13.78261101,0.135398996,-0.515342078,4.90362,109.7205,375.407,5,6,0,0,0,2,3,1,4,0,0,3,4,7,1,3,0,0,0,0,140,16.36724469,11.63508362,0.0,0.0,0.0,6.031114512,5.098681808,9.184952232,5.098681808,0.0,30.33183534,53.94592702,5.687386275,16.59031121,4.40606713,4,9.184952232,34.12667477,0.0,10.19736362,0.0,6.9237372,16.36724469,72.04434302,11.12690298,10.78571429,16.36724469,26.37758756,0.0,0.0,16.22847813,0.0,12.74095804,5.563451492,60.66367068,0.0,22.02982792,95.83,13.78261101,0.0,12.16723119,13.03297286,10.24170415,0.022457243,17.09174636,0.0,1.827943855,0.0,0,0,0,1,2,1,0,0,0,1,1,0,0,1,3,1,0,0,1,0,0,2,3,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409856417
SALAZODINE (BRD:BRD-K15045219-001-01-8),-0.1104072561273842,0,2.733017053,1.742043146,1194.741548,21.72540387,15.42067545,16.23717203,14.28002543,8.269803671,9.752966918,5.766940135,7.449342377,3.726653065,5.097287994,2.24488321,3.241318056,15.99259644,18.31886156,33.59368419,5.687386275,0.0,61.70710116,0.0,0.0,25.14795873,9.843390349,1.0,1.666666667,2.266666667,0.055555556,-4.06,30,414.294,4449308.034,20.6685527,8.528036778,4.855043126,170.304176,12.43645096,12.43645096,0.028823104,-3.895321261,3.1052,105.0766,429.414,3,11,0,0,0,0,2,1,3,0,0,9,3,12,1,7,0,0,0,0,154,14.94991774,11.31296332,5.817862778,5.879988336,10.02329115,5.969305288,4.722094864,13.21233417,10.22850025,10.19736362,0.0,48.53093655,6.066367068,23.38005357,5.875405918,3,28.16225191,33.18523177,0.0,10.19736362,10.22850025,4.895483476,11.83189241,60.16075511,11.62950017,11.36666667,9.458957818,17.19263533,11.62950017,0.0,41.90731822,10.02329115,0.0,10.35798868,69.72128734,0.0,0.0,163.43,32.03232517,0.0,11.00237005,33.72066466,0.241093396,-1.406375882,12.1390891,0.0,0.0,-2.479166495,0,0,0,0,2,0,1,1,1,1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.482212116
BMS-690514 (BRD:BRD-K76239644-001-01-8),-0.1102805551271921,0,3.087319114,1.610576724,927.4588045,18.80275414,15.24624608,15.24624608,13.13536159,9.021157199,9.021157199,6.854747433,6.854747433,4.98193651,4.98193651,3.474691102,3.474691102,6.103966388,5.106527395,6.041840829,13.08951281,41.30049112,6.327320075,7.109797541,41.04407681,20.29935866,10.47053043,1.37037037,2.259259259,3.074074074,0.368421053,-2.68,27,344.249,2251390.416,17.71981865,7.514323851,3.728401425,157.1205364,10.06805497,10.06805497,0.138283908,-0.487723613,1.3754,103.1399,368.441,4,8,0,1,1,0,1,2,3,2,0,8,3,8,3,5,0,1,1,0,142,20.89384643,17.59353263,5.817862778,0.0,0.0,0.0,4.899909731,9.499376415,5.098681808,0.0,6.066367068,30.18337432,43.62670696,13.21376393,4.93157244,4,9.843390349,17.02194977,0.0,19.49796795,5.733667477,25.11138525,25.51609896,48.41945048,5.749511833,20.7037037,15.78731903,11.50524905,5.749511833,0.0,56.94961292,6.544756406,0.0,11.98427311,42.85599899,0.0,5.516700718,100.94,7.105855243,0.0,6.652841632,17.74035913,8.828945351,1.506331577,9.615870554,3.758838905,2.146022735,1.644934868,0,1,1,0,3,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.625263254
NINTEDANIB (BRD:BRD-K49075727-001-08-5),-0.1097328793042811,0,3.311360757,1.397276356,1444.307303,28.22503939,22.93837108,22.93837108,19.33373889,13.22116256,13.22116256,10.0261475,10.0261475,7.350536461,7.350536461,4.909684874,4.909684874,5.969305288,14.38361155,11.81435946,34.62918951,43.11724966,7.109797541,30.14668292,54.59730362,27.48106865,4.736862954,0.95,1.65,2.325,0.258064516,-4.47,40,506.372,1276533492.0,27.11032572,11.72937678,5.753478375,233.5659106,13.21088686,13.21088686,0.044363446,-0.469482996,3.6159,157.0789,539.636,2,9,0,2,2,2,3,0,3,0,0,7,2,9,2,7,0,1,1,0,206,25.17025962,0.0,0.0,5.907179729,5.907179729,5.969305288,14.4889841,4.794537184,0.0,0.0,36.39820241,49.00932589,50.16492165,36.17553556,7.949680623,5,19.12047451,46.11596741,0.0,9.799819462,0.0,0.0,69.46241048,89.4867593,0.0,16.625,15.53348694,17.06215882,0.0,0.0,81.51240774,14.32593732,0.0,21.48489166,72.79640482,0.0,11.27014384,94.22,4.823847295,0.0,44.28401031,6.312967575,5.09744328,-0.694355183,22.20992476,0.0,4.088361652,5.211133651,0,0,0,0,0,0,0,0,0,3,3,0,0,3,2,0,0,2,0,0,0,2,3,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.349979262
CP-673451 (BRD:BRD-K43621685-001-02-5),-0.1090014232658428,0,3.223529388,1.49889411,1197.247563,21.20853153,17.69884461,17.69884461,15.22467799,10.72278113,10.72278113,7.949139568,7.949139568,5.886266383,5.886266383,4.158529623,4.158529623,0.0,0.0,0.0,19.25560476,59.43485704,5.687386275,7.109797541,35.159888,34.14935653,20.19137191,1.064516129,1.935483871,2.774193548,0.333333333,-3.16,31,390.297,23542041.14,19.7828171,8.528611119,3.939124272,180.9507748,6.105639897,6.105639897,0.301323031,0.301323031,3.5264,123.1644,417.513,2,7,0,1,1,0,2,2,4,0,0,7,1,7,3,6,0,1,1,0,160,20.10730312,24.50157665,0.0,0.0,0.0,0.0,4.567099648,9.967957042,0.0,0.0,12.13273414,43.17347859,37.69374247,28.84437039,5.442579158,5,9.473725908,27.62371264,0.0,14.53505669,5.733667477,18.88348408,38.31298401,54.85825662,11.56737461,15.09677419,15.37044016,5.687386275,5.749511833,0.0,53.9899718,4.736862954,0.0,12.84164325,54.85825662,0.0,27.75418915,78.43,12.78176864,0.0,12.02028013,1.133677905,10.1508496,1.635255112,16.77743761,3.841604869,2.996015404,1.663110724,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,2,2,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.483761428
MITOTANE (BRD:BRD-A31204924-001-14-2),-0.1088377718808185,0,2.338497085,2.467618737,519.5721302,13.12095586,9.285360584,12.30907637,8.592224153,5.37380133,7.002601837,3.885189994,5.892607411,2.721381263,3.821516257,1.858204337,2.79989836,4.83626969,0.0,5.917906046,10.04526663,11.12690298,0.0,0.0,48.53093655,0.0,46.40375956,0.777777778,1.388888889,1.944444444,0.142857143,-0.4,18,309.966,12244.37074,14.0185455,6.164208984,3.128924687,126.4314465,6.200874591,6.200874591,0.167314815,-0.577707861,5.929,80.241,320.046,0,0,0,0,0,0,2,0,2,1,0,0,0,4,0,3,0,0,0,0,94,0.0,4.83626969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978,53.53371512,29.32600419,15.96317267,0.0,4.800735783,2,0.0,46.40375956,0.0,0.0,0.0,10.75417574,0.0,69.70310616,0.0,12.72222222,0.0,0.0,0.0,46.40375956,4.83626969,0.0,0.0,17.04480903,48.53093655,10.04526663,0.0,0.0,0.0,24.27885885,-0.577707861,1.334355106,1.901841774,-0.167314815,15.00774473,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.615021467
