Drug,Pearson_Correlation,Label,AvgIpc,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BCUT2D_MWHI,BCUT2D_MWLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,Phi,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SPS,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_imide,fr_methoxy,fr_morpholine,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_thiazole,fr_unbrch_alkane,qed
TEDIZOLID-PHOSPHATE (BRD:BRD-K89121095-001-01-7),0.3731826631729176,1,3.314330777,2.340037233,-2.143199222,2.365186462,-2.254059104,7.458314672,0.087973098,31.20446272,10.05789926,1.492142645,1166.173603,22.17299763,15.99154544,16.88597263,14.6924918,8.880319723,10.41061647,6.601471424,7.840824215,4.378937959,4.86435852,2.977513491,3.337972203,32.44400639,13.75000052,0.0,17.79559417,17.08178398,4.899909731,29.192451,19.18040612,0.0,24.91847439,14.52368616,1.322580645,2.129032258,2.741935484,0.235294118,-3.25,31,434.195,10523782.4,21.00004957,8.115495153,4.747428701,174.0196153,14.77234514,0.469210716,14.77234514,0.469210716,0.042674913,0.441444158,-4.68847614,-0.441444158,1.5127,103.0341,450.323,2,12,0,1,1,1,1,2,3,1,0,9,2,14,3,6,0,1,1,162,14.52368616,17.61511522,0.0,5.824404498,0.0,13.91593719,14.40763541,13.75000052,4.796506222,10.19736362,6.066367068,29.47885337,17.32374656,25.88669663,5.497606469,4,32.79743384,19.60332347,0.0,25.19123346,7.047671983,6.103966388,18.0515481,42.34589975,22.64523548,16.58064516,4.899909731,14.87233851,0.0,7.822697123,60.32690149,20.87333038,5.817220841,0.0,36.52867891,0.0,22.64523548,152.79,34.92527042,0.0,36.25099349,11.65455688,1.493506962,-0.248060394,7.499148531,-0.188118383,-0.523081471,-3.058660477,0,0,0,5,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.528546773
EPZ011989 (BRD:BRD-K87468701-001-01-0),0.384103861111066,1,3.012949741,2.288307532,-2.407920753,2.329109689,-2.438334961,5.973310069,0.044333744,16.47788678,9.880484656,1.585540646,1379.953418,31.63925295,27.55377345,27.55377345,21.20994765,16.08368991,16.08368991,12.20571728,12.20571728,9.212111351,9.212111351,6.536862154,6.536862154,0.0,9.589074368,0.0,18.01120303,29.75534105,99.75462675,0.0,7.109797541,32.90394574,56.87914121,9.473725908,1.113636364,1.818181818,2.477272727,0.6,-3.16,44,554.416,4890039701.0,33.72743407,16.23675963,8.724497452,262.833817,13.71750372,0.383360336,13.71750372,0.252895426,0.163364053,0.252895426,-0.194922771,-0.383360336,3.62956,176.5929,605.824,2,9,1,1,2,1,1,1,2,0,0,7,2,9,2,11,1,1,2,240,29.57431249,0.0,0.0,0.0,11.46644662,0.0,14.4889841,0.0,0.0,0.0,11.84086864,89.75191146,79.98892997,26.3654023,12.44600545,4,14.26826309,11.594566,0.0,20.10058659,0.0,72.00667335,71.60180718,62.06409074,11.84086864,18.97727273,15.77596523,5.687386275,0.0,0.0,99.47655682,16.01848231,32.61208024,70.91274633,22.99363839,0.0,0.0,90.14,10.76925174,0.0,36.35778768,3.027421964,5.529855242,6.511664437,6.954560661,4.465233839,14.59978512,3.951105979,0,0,0,1,1,0,0,0,1,1,0,0,3,2,0,0,1,0,1,0,0,1,1,2,1,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0.378410147
BENZETHONIUM (BRD:BRD-K72723676-003-17-8),0.3850612047173494,1,2.632686153,2.266421674,-2.32642873,2.361490276,-2.411500861,5.313847231,-0.903532567,16.52310181,9.722049552,1.681392531,742.6825754,22.25286609,20.20250329,20.20250329,13.96887502,11.13974325,11.13974325,10.90958258,10.90958258,5.398844306,5.398844306,4.219136362,4.219136362,0.0,0.0,0.0,5.414990469,18.6287544,36.34975909,11.12690298,0.0,0.0,103.3113336,9.473725908,0.766666667,1.4,2.0,0.555555556,-1.84,30,370.302,2182770.62,24.42964423,10.45692614,8.889884964,184.1595247,5.872315526,0.491195808,5.872315526,0.11893881,0.157434627,0.11893881,0.157434627,-0.491195808,6.0724,126.9754,412.638,0,3,0,0,0,0,2,0,2,0,0,2,0,3,0,11,0,0,0,166,13.95675677,25.44590661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.08325548,34.94698819,5.563451492,27.30910789,8.515299512,2,13.95675677,0.0,0.0,0.0,5.414990469,52.9992545,40.46074626,65.7242066,5.749511833,12.76666667,4.736862954,0.0,5.749511833,0.0,44.94377712,16.69660983,5.414990469,52.1664106,54.59730362,0.0,0.0,18.46,12.60684052,0.0,0.0,0.0,3.189007027,0.911201283,19.19458603,1.146005298,15.46115549,4.491204359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329200557
TAK-901 (BRD:BRD-K01683783-001-02-6),0.3919052762361877,1,3.248344078,2.238060195,-2.292881475,2.381786119,-2.430528619,7.909771385,0.091612038,32.22787293,9.929566432,1.706656958,1581.690872,25.61215522,21.18175641,21.99825299,17.17387228,12.41875295,14.07101817,9.862789223,12.14103977,7.306775488,9.03902255,5.09872871,6.024490945,9.837253136,13.21233417,0.0,22.59735764,5.563451492,70.12128839,0.0,25.12283841,32.17705211,33.29869443,0.0,1.166666667,1.916666667,2.638888889,0.357142857,-3.23,36,472.4,145168263.0,24.46378275,9.333282664,4.395046503,211.3857832,13.53418791,0.349200161,13.53418791,0.251365386,0.027971146,0.251365386,-3.379546962,-0.349200161,4.61754,144.2217,504.656,2,7,0,1,1,1,2,2,4,0,0,5,2,8,3,5,0,1,1,188,15.20067686,5.647177221,9.837253136,0.0,5.907179729,0.0,4.794537184,13.40177551,0.0,0.0,19.05647134,93.34557668,28.57458432,16.1650378,6.342427761,5,13.21233417,37.68075923,0.0,20.18465538,0.0,44.55017915,25.8900384,59.28540046,11.12690298,15.55555556,5.316788604,0.0,0.0,0.0,61.12472272,9.837253136,13.8474744,41.2502721,47.49052946,0.0,33.06322935,95.16,25.29025313,0.0,24.09802273,5.134452852,5.623394058,-0.078201786,11.13238421,3.653442792,7.511007538,-1.28142219,0,0,0,2,1,0,0,0,1,1,0,0,2,2,0,0,0,1,1,0,0,1,0,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.413648775
OXYPHENCYCLIMINE (BRD:BRD-A58193911-003-18-7),0.4097986575802219,1,2.675535984,2.467555287,-2.366925862,2.398917994,-2.462276969,5.878061164,-0.173604306,16.55029073,9.7311048,1.784536681,610.6270977,17.70045984,14.98620001,14.98620001,12.1200456,9.316821654,9.316821654,7.116530342,7.116530342,5.440033211,5.440033211,3.894552781,3.894552781,11.5703561,9.901064579,0.0,12.52478801,5.563451492,57.45006234,0.0,0.0,42.27941706,4.992404733,4.736862954,1.24,1.96,2.64,0.6,-1.88,25,316.231,610236.2472,17.92746176,7.999520135,3.867139494,149.2533877,12.9682816,0.455153115,12.9682816,0.343077039,0.095209068,0.343077039,-1.573930343,-0.455153115,2.7317,97.4218,344.455,1,5,1,1,2,0,1,0,1,1,0,5,1,5,1,5,1,0,1,136,14.74330008,12.44250175,5.601050811,0.0,0.0,5.969305288,4.992404733,4.794537184,0.0,0.0,49.59430021,24.82591636,26.05509084,0.0,5.736443654,3,14.63792753,11.80492507,0.0,4.899909731,10.91031078,44.12598055,26.74406676,35.89528683,0.0,21.36,0.0,0.0,0.0,0.0,48.55542896,15.13245095,5.917906046,44.08838123,35.32424007,0.0,0.0,62.13,5.56332672,0.0,19.41460341,11.44325066,-0.943525224,0.132503254,9.242946763,5.968006916,1.807500765,1.954720068,1,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834488357
PARDOPRUNOX (BRD:BRD-K11851476-003-01-7),0.4313615075399525,1,2.698609054,2.175428874,-2.333271833,2.249696303,-2.440609943,5.860182331,0.312501606,16.4054989,10.19998836,2.017985146,578.6934208,11.82806265,9.771401704,9.771401704,8.237183443,5.792120829,5.792120829,4.45866675,4.45866675,3.269705295,3.269705295,2.25506786,2.25506786,0.0,4.794537184,0.0,5.756062822,5.583020142,37.38311262,0.0,0.0,18.19910121,21.83146997,4.417150937,1.235294118,2.0,2.764705882,0.416666667,-1.75,17,218.151,13536.22302,10.40689981,3.923953534,1.822912782,98.62711376,11.22698208,0.416859,11.22698208,0.416859,0.387428246,0.405618586,-0.387428246,-0.405618586,0.8729,66.5447,233.271,1,5,0,1,1,0,1,1,2,0,0,4,1,5,2,1,0,1,1,90,14.2169704,0.0,5.583020142,0.0,0.0,5.756062822,4.983978521,4.794537184,0.0,0.0,6.066367068,19.18040612,26.17902562,11.20408699,2.402128899,3,4.417150937,16.78710713,0.0,9.883888252,0.0,0.0,38.12660734,28.74970121,0.0,17.82352941,10.65597255,5.687386275,0.0,0.0,43.11058586,0.0,0.0,0.0,27.41078933,0.0,11.09972086,52.48,5.212707152,0.0,18.47294722,0.0,2.446695484,-0.387428246,5.8111952,0.0,3.991163549,2.119386312,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.793864756
THONZONIUM (BRD:BRD-K13387373-004-14-5),0.4471040335436367,1,2.917480805,2.184798574,-2.326466019,2.170374023,-2.458717216,5.335613184,-0.888658233,16.46528613,10.04298042,1.611179636,794.1952011,26.60839095,24.46647662,24.46647662,18.03713658,15.00762291,15.00762291,11.29756045,11.29756045,7.459714781,7.459714781,4.893225154,4.893225154,0.0,0.0,0.0,0.0,0.0,35.81515119,101.9997106,7.109797541,30.59278835,48.01968207,4.736862954,0.702702703,1.216216216,1.72972973,0.6875,-2.14,37,456.379,139164394.5,31.07997923,19.00574147,14.39698564,227.7997039,5.311921033,0.4967682,5.311921033,0.225249809,0.798476946,0.225249809,0.798476946,-0.4967682,8.0495,158.2304,511.819,0,5,0,0,0,0,1,1,2,0,0,4,0,5,1,22,0,0,0,208,14.11980354,5.749511833,0.0,5.948339281,0.0,0.0,0.0,9.967957042,0.0,0.0,96.10633081,36.60419594,18.93844355,40.83941072,15.96481216,2,9.219893811,5.948339281,0.0,9.967957042,0.0,103.3599963,45.73932046,48.28897398,5.749511833,11.56756757,9.636772685,5.948339281,5.749511833,0.0,55.29039862,6.544756406,0.0,102.3786914,42.72552249,0.0,0.0,38.25,6.343867629,0.0,11.36869332,0.0,1.241234194,1.687072627,10.18199013,23.42333055,6.326745408,6.427066141,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13,0.11835705
POLYDATIN (BRD:BRD-K43236057-001-07-1),0.5164910722930242,1,2.674023385,2.442488513,-2.390901881,2.280157119,-2.595711993,5.707262496,-0.277067569,16.70546523,9.992244874,1.763409982,817.4554412,20.25878407,14.7897887,14.7897887,13.3674124,8.654952196,8.654952196,6.500240544,6.500240544,4.375625059,4.375625059,2.846783255,2.846783255,37.31277424,30.63916437,0.0,17.2485355,5.563451492,5.563451492,12.13273414,42.48387556,0.0,0.0,9.473725908,0.821428571,1.5,2.178571429,0.3,-2.62,28,368.212,1734446.44,20.12297246,8.593523943,4.613689305,160.705093,10.05699167,0.507966251,10.05699167,0.228724646,0.090327092,0.228724646,-1.553637089,-0.507966251,0.4469,99.5368,390.388,6,8,0,1,1,0,2,0,2,5,0,8,6,8,1,5,0,1,1,150,40.11289028,41.66440105,0.0,6.290026729,0.0,0.0,0.0,0.0,0.0,0.0,24.28477435,35.39237126,6.066367068,6.606881965,6.175973057,3,40.11289028,12.15204021,0.0,0.0,0.0,30.70589228,6.606881965,53.59147246,17.2485355,27.78571429,4.736862954,0.0,17.2485355,0.0,67.95193861,4.736862954,0.0,11.12690298,42.46456948,0.0,12.15204021,139.84,10.82541388,0.0,0.0,58.18123064,1.421491144,0.228567833,10.93060596,-3.523285705,-0.564023753,0.0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0.404512253
10-DEACETYLBACCATIN (BRD:BRD-K96631475-001-02-4),0.5399827817067014,1,2.865243125,2.773389784,-2.669351143,2.634300747,-2.813782976,5.936969437,-0.345457226,16.63588484,9.444195234,1.812302564,1239.714828,28.70637782,22.71051743,22.71051743,18.12442288,13.21829766,13.21829766,12.18469436,12.18469436,9.945425015,9.945425015,7.662277156,7.662277156,76.19167607,34.80972113,0.0,30.58508123,5.57310453,0.0,25.98020854,38.9703128,0.0,0.0,14.21058886,1.076923077,1.717948718,2.282051282,0.620689655,-2.63,39,508.309,215518052.2,27.91874692,8.938465419,3.615730945,226.1142811,14.28535875,0.455167897,14.28535875,0.338014227,0.082769955,0.338014227,-2.065817389,-0.455167897,1.0818,135.1717,544.597,4,10,3,1,4,0,1,0,1,9,2,10,4,10,1,3,2,1,3,212,34.63669844,23.91294997,11.38429576,0.0,0.0,11.93861058,9.589074368,4.794537184,0.0,0.0,32.0465756,37.1264176,25.18037091,35.71116275,6.398737278,5,49.02030999,17.72185552,0.0,0.0,16.74788698,89.18226281,6.606881965,47.04149589,0.0,42.74358974,0.0,0.0,0.0,0.0,86.47678063,23.79966323,16.74788698,57.81831792,41.4780444,0.0,0.0,159.82,17.71417167,0.0,40.28322475,46.73852914,-6.244438442,-3.603391579,8.08258385,-7.258377281,7.287697879,0.0,4,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320305548
KW-2478 (BRD:BRD-K41213548-001-02-0),0.5556621697309766,1,2.972912263,2.26940696,-2.260422293,2.363993425,-2.382300596,6.124715922,-0.13132184,16.51573655,9.893148821,1.884254819,1157.136289,29.77744564,24.44127487,24.44127487,19.83646752,13.81972744,13.81972744,9.640877986,9.640877986,7.091401856,7.091401856,4.800889999,4.800889999,11.53275678,19.80212916,0.0,34.76786766,69.60721942,25.70063629,7.109797541,37.31860602,6.9237372,4.899909731,23.68431477,0.926829268,1.609756098,2.219512195,0.533333333,-3.38,41,532.335,977555923.9,32.1385685,16.16041655,8.556651294,241.0505294,13.84142435,0.507520798,13.84142435,0.226690371,0.032896389,0.226690371,-0.501389091,-0.507520798,2.2747,152.3661,574.671,2,11,0,1,1,1,2,0,2,0,0,10,2,11,1,16,0,1,1,226,38.79727929,18.10590563,17.28226861,5.907179729,0.0,0.0,14.4889841,0.0,0.0,0.0,6.9237372,35.74682581,58.57319567,45.52159851,12.66762571,3,43.48644393,11.69042468,0.0,9.799819462,0.0,19.76538045,87.08758448,46.51927424,22.99804733,13.65853659,9.473725908,0.0,22.99804733,0.0,118.7908834,31.84676929,0.0,33.97208035,24.26546827,0.0,0.0,127.23,27.1200821,0.0,31.04956345,21.45944369,0.918349544,-0.50424015,5.959276334,0.156642285,7.420029729,4.587519685,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5,0,0,3,1,0,2,2,0,0,0,0,0,0,0.288393049
PF-05212384 (BRD:BRD-K07955840-001-02-3),0.5829598564597004,1,3.08989827,2.248085659,-2.348097016,2.244517359,-2.439890561,6.002778771,0.066305119,16.48035939,10.02845697,1.07434733,1412.219082,31.17478686,25.94492213,25.94492213,21.92385663,15.58463368,15.58463368,11.67866874,11.67866874,8.472334328,8.472334328,5.752661076,5.752661076,0.0,9.589074368,0.0,11.93829424,67.12867579,57.67363317,0.0,24.26546827,29.165378,39.42865037,24.42566147,0.711111111,1.2,1.688888889,0.46875,-4.33,45,574.411,20069555494.0,30.68573641,14.18419923,7.670009592,263.0802517,12.96475314,0.377773867,12.96475314,0.32317844,0.023709143,0.32317844,-0.377821522,-0.377773867,3.022,173.0229,615.739,2,13,0,3,3,3,2,1,3,0,0,10,2,13,4,7,0,3,3,238,39.70694204,0.0,5.824404498,11.89667856,5.907179729,6.031114512,4.794537184,4.794537184,14.95193556,0.0,0.0,75.46792376,67.8120548,26.42752786,9.672279973,6,19.06280028,35.20974535,0.0,24.75175502,0.0,18.88348408,100.2248069,54.09438804,11.38785599,17.8,20.43339667,28.0659883,0.0,0.0,122.5233004,9.473725908,0.0,23.19963192,48.53093655,0.0,11.38785599,128.29,11.03091841,0.0,48.45707781,5.714327602,2.660927785,1.858580266,14.57890326,1.94456654,6.9200595,4.167972158,0,0,0,3,0,0,0,0,2,2,0,0,7,2,0,0,0,1,0,0,0,3,4,0,2,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0.409462391
